col0,col1,col2
176,63,6621
313,64,6621
140,66,6621
96,68,6621
179,71,6622
140,71,6622
95,71,6622
32,48,6622
227,84,6622
134,87,6622
137,92,6622
155,93,6622
240,99,6623
97,101,6623
232,103,6623
202,104,6623
240,104,6623
183,104,6623
205,106,6623
251,110,6623
64,112,6623
291,115,6623
72,115,6623
136,118,6623
31,120,6623
136,126,6624
274,127,6624
317,127,6624
270,128,6624
93,82,6624
272,131,6624
310,135,6624
32,141,6624
220,143,6624
184,151,6624
238,152,6624
80,154,6625
215,157,6625
217,157,6625
240,158,6625
314,159,6625
223,159,6625
33,160,6625
28,164,6625
206,167,6625
70,168,6625
214,171,6625
271,173,6625
279,175,6625
24,176,6625
38,176,6625
26,181,6625
113,184,6626
293,184,6626
111,185,6626
208,187,6626
240,193,6626
30,195,6626
30,196,6626
285,197,6626
159,198,6626
281,205,6626
203,210,6626
191,216,6627
222,222,6627
285,224,6627
44,225,6627
48,226,6627
277,240,6628
119,248,6628
264,259,6628
92,81,6641
236,3,6650
160,13,6650
131,14,6650
268,16,6650
304,16,6650
268,18,6650
312,18,6650
267,23,6651
272,24,6651
223,32,6651
196,34,6651
96,37,6651
233,39,6651
183,40,6651
180,44,6651
24,52,6652
42,54,6652
14,55,6652
145,65,6652
75,69,6652
162,71,6652
255,75,6652
272,79,6653
92,82,6653
103,82,6653
91,84,6653
210,87,6653
40,88,6653
161,100,6653
145,110,6654
157,110,6654
115,120,6654
314,126,6654
130,126,6654
168,127,6654
231,129,6654
88,131,6654
224,134,6654
235,134,6655
239,136,6655
168,137,6655
73,139,6655
68,143,6655
228,143,6655
303,146,6655
220,150,6655
232,152,6655
277,154,6655
288,172,6656
94,188,6656
224,194,6657
225,195,6657
311,196,6657
93,81,6657
81,215,6657
92,81,6657
245,225,6658
181,228,6658
248,237,6658
45,237,6658
206,244,6658
165,247,6658
16,247,6658
117,253,6659
191,7,6659
290,8,6659
188,11,6659
112,12,6660
268,13,6660
108,13,6660
86,14,6660
151,14,6660
133,14,6660
131,15,6660
185,15,6660
85,15,6660
88,16,6660
145,16,6660
296,16,6660
287,16,6660
24,18,6660
91,19,6660
295,19,6660
2,21,6660
44,22,6660
237,23,6660
281,23,6660
293,24,6660
54,24,6660
53,27,6660
296,28,6660
58,29,6660
127,31,6660
131,32,6660
119,36,6660
132,36,6660
311,38,6660
122,40,6660
231,40,6660
119,41,6661
122,44,6661
262,45,6661
264,46,6661
277,46,6661
167,48,6661
168,48,6661
66,48,6661
166,50,6661
292,52,6661
237,54,6661
251,54,6661
183,55,6661
177,55,6661
162,56,6661
106,63,6661
112,64,6661
306,64,6661
26,69,6661
227,70,6662
24,71,6662
316,74,6662
179,76,6662
53,76,6662
126,77,6662
316,78,6662
147,78,6662
318,79,6662
50,80,6662
90,82,6662
41,84,6662
89,86,6662
162,86,6662
263,88,6662
263,93,6662
59,93,6662
233,95,6662
306,95,6662
234,96,6662
232,99,6663
168,101,6663
32,102,6663
51,102,6663
326,104,6663
42,104,6663
200,107,6663
280,107,6663
114,108,6663
205,109,6663
203,110,6663
50,111,6663
63,112,6663
69,112,6663
224,114,6663
62,115,6663
57,116,6663
158,120,6663
328,120,6663
189,123,6663
84,124,6663
183,126,6664
228,127,6664
231,128,6664
231,130,6664
215,134,6664
222,134,6664
191,135,6664
304,139,6664
217,144,6664
52,150,6664
26,156,6665
264,161,6665
306,162,6665
172,165,6665
81,167,6665
130,168,6665
23,168,6665
71,173,6665
95,174,6665
195,175,6665
303,182,6665
289,189,6666
34,190,6666
15,191,6666
168,199,6666
72,207,6666
182,208,6666
182,211,6667
183,212,6667
209,222,6667
166,230,6667
235,237,6667
167,243,6668
78,246,6668
195,246,6668
88,246,6668
112,247,6668
317,248,6668
231,254,6668
137,256,6668
94,81,6670
93,82,6672
292,35,6691
27,51,6692
28,55,6692
143,58,6692
92,82,6692
294,66,6692
309,66,6692
32,48,6692
293,69,6692
329,74,6692
92,81,6692
330,77,6692
16,80,6693
154,86,6693
310,87,6693
79,88,6693
188,88,6693
190,88,6693
72,89,6693
143,96,6693
72,96,6693
48,102,6693
329,104,6693
274,104,6693
302,108,6694
183,110,6694
52,112,6694
195,112,6694
64,114,6694
69,116,6694
57,117,6694
116,119,6694
163,125,6694
323,127,6694
260,143,6695
295,150,6695
45,152,6695
47,153,6695
208,160,6695
201,164,6696
213,174,6696
183,180,6696
288,183,6696
271,183,6696
83,187,6696
80,187,6696
48,188,6696
256,190,6696
91,191,6697
312,192,6697
60,193,6697
143,203,6697
206,212,6697
152,213,6697
166,232,6698
140,244,6698
207,259,6699
303,7,6699
142,14,6700
306,15,6700
297,18,6700
130,20,6700
39,21,6700
304,21,6700
127,22,6700
118,28,6700
80,30,6700
215,30,6700
138,31,6700
4,32,6700
26,32,6700
71,34,6700
199,34,6700
309,36,6700
216,38,6700
68,39,6700
102,39,6700
87,48,6701
309,50,6701
320,51,6701
81,52,6701
23,54,6701
307,55,6701
151,55,6701
341,55,6701
232,56,6701
61,57,6701
177,60,6701
322,61,6701
325,62,6701
122,63,6701
22,64,6701
239,67,6701
330,72,6702
260,73,6702
212,76,6702
279,77,6702
117,77,6702
239,79,6702
178,80,6702
264,80,6702
204,81,6702
268,81,6702
93,82,6702
135,84,6702
130,84,6702
25,85,6702
299,86,6702
138,86,6702
205,88,6702
298,88,6702
213,88,6702
30,88,6702
247,90,6702
245,91,6702
89,92,6702
200,92,6702
203,92,6702
252,92,6702
89,95,6702
254,95,6702
233,96,6702
71,99,6703
303,104,6703
290,109,6703
140,110,6703
109,111,6703
151,115,6703
93,80,6703
182,120,6703
263,127,6704
92,82,6704
36,136,6704
127,138,6704
51,140,6704
68,82,6704
161,141,6704
150,142,6704
134,143,6704
286,149,6704
287,150,6704
176,152,6704
155,154,6705
184,157,6705
315,158,6705
221,159,6705
27,159,6705
318,159,6705
271,164,6705
267,166,6705
136,166,6705
196,168,6705
71,172,6705
66,173,6705
219,174,6705
115,176,6705
264,176,6705
92,176,6705
89,177,6705
87,179,6705
267,180,6705
302,181,6705
108,183,6706
328,184,6706
76,188,6706
103,189,6706
73,189,6706
200,190,6706
333,190,6706
112,192,6706
116,198,6706
236,203,6706
102,204,6706
23,208,6706
173,211,6707
25,212,6707
248,212,6707
302,215,6707
90,80,6711
94,81,6711
93,80,6713
93,81,6717
93,79,6721
144,2,6730
87,10,6730
278,21,6731
264,25,6731
270,29,6731
277,38,6731
227,40,6731
119,48,6731
120,49,6732
51,53,6732
132,55,6732
238,56,6732
255,59,6732
251,61,6732
168,65,6732
144,69,6732
155,70,6732
257,73,6732
255,73,6732
180,74,6732
88,75,6732
120,78,6733
246,84,6733
175,86,6733
96,87,6733
90,87,6733
226,88,6733
223,90,6733
268,92,6733
264,93,6733
335,93,6733
225,94,6733
114,94,6733
221,94,6733
323,96,6733
164,99,6733
312,100,6733
72,101,6733
185,102,6733
151,103,6733
265,103,6733
236,104,6733
166,107,6734
167,108,6734
232,109,6734
256,110,6734
212,117,6734
143,119,6734
319,119,6734
183,119,6734
224,120,6734
240,121,6734
230,123,6734
208,127,6734
237,128,6734
239,134,6734
223,135,6735
70,136,6735
87,138,6735
191,148,6735
164,155,6735
159,158,6735
29,167,6736
103,176,6736
66,184,6736
44,190,6736
81,194,6737
243,203,6737
51,208,6737
200,208,6737
233,212,6737
52,213,6737
91,213,6737
55,230,6738
237,256,6739
91,81,6739
332,4,6739
176,8,6739
343,10,6739
176,12,6739
155,13,6740
217,14,6740
35,15,6740
113,19,6740
172,19,6740
175,20,6740
115,21,6740
157,22,6740
247,24,6740
328,26,6740
245,31,6740
121,36,6740
298,38,6740
300,38,6740
121,39,6740
240,44,6741
264,45,6741
284,46,6741
104,46,6741
24,47,6741
32,48,6741
284,48,6741
104,50,6741
217,52,6741
219,53,6741
53,54,6741
220,56,6741
216,59,6741
64,60,6741
222,60,6741
335,64,6741
165,66,6741
322,67,6741
314,68,6741
289,69,6741
314,71,6742
171,77,6742
343,80,6742
132,88,6742
186,90,6742
200,95,6742
60,96,6742
144,103,6743
211,107,6743
208,108,6743
177,108,6743
254,110,6743
207,111,6743
329,118,6743
140,118,6743
329,122,6743
280,124,6743
47,124,6743
232,131,6744
128,131,6744
274,133,6744
40,135,6744
199,136,6744
131,140,6744
154,142,6744
160,142,6744
288,144,6744
283,144,6744
40,150,6744
167,151,6744
206,151,6744
235,152,6744
336,152,6744
164,154,6744
337,156,6745
329,158,6745
99,158,6745
163,160,6745
264,160,6745
175,160,6745
170,161,6745
261,163,6745
228,166,6745
71,166,6745
314,166,6745
25,168,6745
30,170,6745
166,172,6745
201,174,6745
85,175,6745
232,176,6745
98,179,6745
89,180,6745
224,184,6746
312,188,6746
40,189,6746
31,190,6746
93,192,6746
231,194,6746
154,197,6746
225,198,6746
163,204,6746
295,211,6747
143,226,6747
24,226,6747
92,233,6747
238,236,6747
94,239,6747
93,81,6748
295,245,6748
157,247,6748
257,253,6748
24,254,6748
91,79,6752
93,80,6754
203,4,6770
208,6,6770
200,7,6770
91,79,6770
69,15,6770
253,20,6770
249,21,6771
223,32,6771
250,32,6771
248,43,6771
36,53,6772
99,56,6772
216,60,6772
222,63,6772
178,67,6772
200,70,6772
226,77,6772
58,80,6773
150,88,6773
152,89,6773
95,79,6773
278,100,6773
136,108,6774
207,117,6774
199,120,6774
94,79,6774
250,130,6774
295,131,6774
60,134,6775
267,150,6775
79,154,6775
32,166,6776
107,166,6776
303,167,6776
64,171,6776
196,173,6776
95,175,6776
209,176,6776
220,179,6776
102,181,6776
218,183,6776
318,189,6776
75,190,6776
240,194,6777
72,206,6777
236,207,6777
146,213,6777
105,215,6777
173,216,6777
176,222,6778
146,223,6778
183,224,6778
90,230,6778
128,237,6778
129,239,6778
342,7,6779
238,10,6779
40,12,6779
33,13,6780
38,13,6780
127,15,6780
298,16,6780
158,16,6780
289,16,6780
302,17,6780
293,19,6780
121,19,6780
215,20,6780
88,24,6780
199,24,6780
161,24,6780
168,29,6780
197,29,6780
169,30,6780
152,30,6780
94,32,6780
339,32,6780
159,34,6780
312,37,6780
178,38,6780
141,39,6780
249,39,6780
160,39,6780
280,40,6780
328,43,6781
316,44,6781
189,44,6781
38,45,6781
145,47,6781
276,48,6781
226,48,6781
225,49,6781
22,50,6781
197,50,6781
221,51,6781
277,52,6781
297,52,6781
272,53,6781
191,54,6781
229,54,6781
302,54,6781
43,55,6781
317,55,6781
323,56,6781
32,58,6781
37,60,6781
311,61,6781
343,61,6781
210,62,6781
124,62,6781
192,63,6781
309,63,6781
322,64,6781
207,64,6781
143,67,6781
239,68,6781
139,69,6782
83,70,6782
175,74,6782
164,79,6782
162,79,6782
263,80,6782
95,80,6782
253,86,6782
142,88,6782
32,48,6782
221,90,6782
245,93,6782
279,95,6782
218,95,6782
211,100,6783
208,102,6783
213,103,6783
214,103,6783
232,112,6783
191,118,6783
311,119,6783
65,120,6783
321,120,6783
293,124,6783
337,126,6784
264,127,6784
137,131,6784
237,132,6784
234,136,6784
241,142,6784
160,143,6784
92,80,6784
330,150,6784
103,152,6784
217,155,6785
48,156,6785
50,157,6785
49,159,6785
271,163,6785
340,167,6785
308,168,6785
292,176,6785
32,180,6785
154,187,6786
178,191,6786
94,57,6789
91,78,6790
91,79,6793
94,79,6804
93,79,6805
222,16,6810
95,79,6811
134,43,6811
249,44,6811
255,44,6811
233,52,6812
216,62,6812
271,62,6812
332,68,6812
157,69,6812
91,79,6813
176,84,6813
176,87,6813
331,88,6813
151,50,6813
160,116,6814
168,125,6814
215,149,6815
45,152,6815
315,159,6815
159,174,6816
93,78,6816
304,180,6816
256,184,6816
109,186,6816
248,187,6816
61,190,6816
207,192,6817
23,196,6817
85,197,6817
278,198,6817
201,199,6817
260,199,6817
138,200,6817
128,212,6817
310,214,6817
94,78,6817
200,224,6818
256,227,6818
199,229,6818
158,230,6818
138,231,6818
113,237,6818
239,242,6818
302,244,6818
296,245,6818
246,247,6818
123,2,6819
211,2,6819
171,4,6819
157,4,6819
155,7,6819
183,12,6819
187,13,6820
199,13,6820
215,14,6820
299,14,6820
121,14,6820
276,15,6820
193,16,6820
309,22,6820
140,22,6820
229,28,6820
52,29,6820
133,31,6820
147,34,6820
224,34,6820
152,35,6820
177,36,6820
71,36,6820
146,37,6820
66,38,6820
54,42,6821
243,43,6821
209,45,6821
260,48,6821
18,51,6821
286,52,6821
152,54,6821
189,55,6821
273,61,6821
29,61,6821
241,63,6821
46,63,6821
94,64,6821
243,64,6821
193,68,6821
252,69,6821
216,70,6822
212,71,6822
219,71,6822
132,72,6822
129,74,6822
223,78,6822
216,79,6822
68,83,6822
304,85,6822
291,86,6822
280,86,6822
153,88,6822
61,91,6822
271,93,6822
53,94,6822
168,95,6822
192,97,6822
197,99,6823
87,102,6823
335,104,6823
335,105,6823
71,111,6823
258,114,6823
93,117,6823
215,120,6823
139,120,6823
283,122,6823
139,124,6823
60,126,6824
211,127,6824
51,127,6824
205,130,6824
205,131,6824
140,132,6824
137,132,6824
63,134,6824
186,136,6824
339,142,6824
196,151,6824
132,153,6824
325,153,6824
88,154,6825
119,159,6825
53,160,6825
132,162,6825
274,164,6825
177,166,6825
34,166,6825
124,174,6825
170,176,6825
239,184,6826
45,185,6826
344,200,6826
180,207,6826
108,215,6827
86,216,6827
193,227,6827
231,252,6828
93,77,6845
94,79,6846
91,78,6846
93,76,6848
258,13,6850
224,19,6850
150,31,6851
135,32,6851
117,35,6851
138,36,6851
141,38,6851
290,38,6851
304,39,6851
166,48,6851
27,52,6852
318,61,6852
88,64,6852
271,64,6852
19,66,6852
206,67,6852
322,69,6852
303,70,6852
99,71,6852
94,72,6852
261,77,6852
233,78,6853
93,80,6853
162,83,6853
308,84,6853
90,86,6853
91,77,6853
226,96,6853
92,77,6853
249,104,6853
286,110,6854
212,118,6854
176,124,6854
252,127,6854
255,128,6854
250,135,6855
136,145,6855
162,156,6855
11,158,6855
176,160,6855
310,162,6855
236,164,6856
287,167,6856
281,167,6856
251,173,6856
70,176,6856
94,77,6856
63,177,6856
87,183,6856
127,190,6856
271,192,6857
318,196,6857
201,196,6857
47,198,6857
192,198,6857
184,200,6857
206,200,6857
185,202,6857
274,204,6857
71,215,6857
212,218,6857
129,224,6858
151,224,6858
146,227,6858
44,227,6858
124,232,6858
267,12,6859
136,14,6860
233,15,6860
40,16,6860
21,22,6860
219,30,6860
45,31,6860
296,31,6860
328,32,6860
215,32,6860
120,32,6860
295,35,6860
95,77,6860
274,37,6860
119,38,6860
20,39,6860
210,39,6860
166,39,6860
125,40,6860
328,40,6860
121,41,6861
291,48,6861
283,48,6861
148,52,6861
305,55,6861
289,64,6861
58,66,6861
125,69,6862
291,69,6862
93,78,6862
176,73,6862
207,76,6862
26,77,6862
199,80,6862
91,82,6862
198,84,6862
59,86,6862
314,87,6862
189,88,6862
74,88,6862
133,88,6862
7,90,6862
184,91,6862
67,92,6862
201,94,6862
135,95,6862
215,95,6862
207,96,6862
41,96,6862
168,96,6862
174,97,6862
341,100,6863
337,102,6863
18,103,6863
206,104,6863
343,104,6863
200,109,6863
240,110,6863
189,110,6863
199,112,6863
64,115,6863
163,117,6863
195,118,6863
141,119,6863
99,120,6863
84,120,6863
204,80,6863
307,121,6863
78,125,6863
57,126,6864
312,128,6864
152,134,6864
153,134,6864
320,135,6864
136,136,6864
143,137,6864
302,146,6864
52,151,6864
173,159,6865
171,161,6865
167,165,6865
265,166,6865
163,168,6865
10,136,6866
191,184,6866
142,190,6866
251,196,6866
302,206,6866
143,214,6867
184,220,6867
106,228,6867
116,246,6868
91,78,6873
15,144,6876
32,48,6879
268,29,6883
250,104,6886
94,76,6889
143,2,6890
82,13,6890
258,20,6890
164,21,6891
285,24,6891
313,27,6891
281,29,6891
231,31,6891
318,31,6891
223,32,6891
268,32,6891
222,35,6891
220,36,6891
87,39,6891
207,44,6891
174,47,6891
62,48,6891
55,48,6891
132,53,6892
137,55,6892
52,55,6892
191,60,6892
272,61,6892
246,64,6892
128,72,6892
281,72,6892
127,76,6892
63,77,6892
32,48,6893
243,104,6893
125,111,6894
242,112,6894
233,118,6894
136,118,6894
296,119,6894
93,76,6894
156,126,6894
166,127,6894
321,134,6894
297,134,6895
302,135,6895
10,136,6895
101,143,6895
157,151,6895
173,152,6895
167,154,6895
104,159,6895
93,77,6896
85,171,6896
124,172,6896
231,173,6896
134,182,6896
150,183,6896
16,191,6897
315,192,6897
76,197,6897
304,199,6897
62,208,6897
116,208,6897
115,211,6897
216,213,6897
72,213,6897
122,215,6897
73,224,6898
176,227,6898
232,229,6898
197,236,6898
72,247,6898
162,254,6899
65,254,6899
91,77,6899
152,7,6899
223,8,6899
64,10,6899
334,12,6900
219,13,6900
187,14,6900
91,21,6900
178,21,6900
56,22,6900
245,22,6900
179,23,6900
296,23,6900
242,24,6900
179,24,6900
300,24,6900
225,25,6900
242,26,6900
279,28,6900
239,29,6900
195,29,6900
273,31,6900
227,32,6900
219,32,6900
198,32,6900
219,34,6900
279,34,6900
115,35,6900
210,37,6900
157,39,6900
67,40,6900
279,41,6901
291,42,6901
234,44,6901
260,44,6901
292,44,6901
231,45,6901
152,45,6901
145,46,6901
301,47,6901
187,48,6901
76,50,6901
140,50,6901
183,51,6901
21,51,6901
75,52,6901
180,52,6901
136,53,6901
17,53,6901
320,54,6901
161,54,6901
115,54,6901
116,55,6901
55,56,6901
20,56,6901
343,57,6901
146,59,6901
15,59,6901
21,59,6901
145,60,6901
152,62,6901
40,63,6901
292,67,6901
296,68,6901
80,69,6901
311,69,6902
103,70,6902
100,70,6902
280,71,6902
143,72,6902
219,75,6902
94,78,6902
130,78,6902
93,78,6902
96,79,6902
145,79,6902
151,80,6902
182,81,6902
148,85,6902
231,88,6902
227,90,6902
244,92,6902
135,93,6902
333,94,6902
258,96,6902
259,99,6903
286,99,6903
286,100,6903
94,76,6903
204,108,6903
192,108,6903
169,109,6903
121,110,6903
188,111,6903
290,115,6903
138,118,6903
215,118,6903
95,77,6903
244,127,6904
219,129,6904
255,132,6904
304,133,6904
254,134,6904
261,134,6904
288,141,6904
47,142,6904
157,143,6904
48,144,6904
162,148,6904
234,149,6904
118,150,6904
202,150,6904
341,152,6904
335,152,6904
302,156,6905
261,156,6905
200,158,6905
56,166,6905
47,166,6905
179,167,6905
13,167,6905
122,168,6905
87,168,6905
82,170,6905
82,171,6905
260,172,6905
86,172,6905
45,173,6905
60,173,6905
32,173,6905
114,174,6905
245,178,6905
85,179,6905
276,180,6905
320,180,6905
135,180,6905
260,182,6905
71,183,6906
192,183,6906
67,184,6906
220,187,6906
141,188,6906
80,189,6906
221,192,6906
104,194,6906
106,196,6906
102,198,6906
220,198,6906
297,200,6906
302,200,6906
220,200,6906
300,204,6906
227,204,6906
192,205,6906
188,206,6906
198,208,6906
197,209,6906
200,209,6906
181,212,6907
244,212,6907
88,214,6907
148,216,6907
194,216,6907
192,217,6907
112,220,6907
88,221,6907
144,223,6907
287,233,6907
54,250,6908
92,76,6910
94,76,6914
160,10,6930
98,13,6930
158,24,6931
153,26,6931
57,30,6931
223,32,6931
217,36,6931
316,39,6931
172,40,6931
224,45,6931
323,46,6931
24,52,6932
116,54,6932
130,59,6932
223,67,6932
57,69,6932
323,70,6932
326,71,6932
257,72,6932
215,74,6932
168,80,6933
167,85,6933
144,85,6933
335,86,6933
207,88,6933
113,93,6933
200,96,6933
215,105,6933
219,110,6934
128,112,6934
254,118,6934
105,120,6934
214,123,6934
136,125,6934
39,134,6934
320,139,6935
312,140,6935
336,141,6935
295,148,6935
106,149,6935
